State,Condition Group,Condition,Age Group,COVID-19 Deaths,Number of Mentions,Broad Condition Group
South Carolina,Circulatory diseases,Hypertensive diseases,7,1136,1175,1
South Carolina,Circulatory diseases,Ischemic heart disease,2,24,24,1
South Carolina,Circulatory diseases,Ischemic heart disease,3,69,70,1
South Carolina,Circulatory diseases,Ischemic heart disease,4,223,242,1
South Carolina,Circulatory diseases,Ischemic heart disease,5,475,501,1
South Carolina,Circulatory diseases,Ischemic heart disease,6,698,750,1
South Carolina,Circulatory diseases,Ischemic heart disease,7,498,525,1
South Carolina,Circulatory diseases,Cardiac arrest,1,23,24,1
South Carolina,Circulatory diseases,Cardiac arrest,2,61,61,1
South Carolina,Circulatory diseases,Cardiac arrest,3,113,113,1
South Carolina,Circulatory diseases,Cardiac arrest,4,252,253,1
South Carolina,Circulatory diseases,Cardiac arrest,5,423,423,1
South Carolina,Circulatory diseases,Cardiac arrest,6,368,368,1
South Carolina,Circulatory diseases,Cardiac arrest,7,263,263,1
South Carolina,Circulatory diseases,Cardiac arrhythmia,2,27,29,1
South Carolina,Circulatory diseases,Cardiac arrhythmia,3,62,63,1
South Carolina,Circulatory diseases,Cardiac arrhythmia,4,197,200,1
South Carolina,Circulatory diseases,Cardiac arrhythmia,5,451,466,1
South Carolina,Circulatory diseases,Cardiac arrhythmia,6,671,699,1
South Carolina,Circulatory diseases,Cardiac arrhythmia,7,627,655,1
South Carolina,Circulatory diseases,Heart failure,2,19,19,1
South Carolina,Circulatory diseases,Heart failure,3,61,61,1
South Carolina,Circulatory diseases,Heart failure,4,171,172,1
South Carolina,Circulatory diseases,Heart failure,5,380,381,1
South Carolina,Circulatory diseases,Heart failure,6,621,621,1
South Carolina,Circulatory diseases,Heart failure,7,610,612,1
South Carolina,Circulatory diseases,Cerebrovascular diseases,2,23,26,1
South Carolina,Circulatory diseases,Cerebrovascular diseases,3,76,80,1
South Carolina,Circulatory diseases,Cerebrovascular diseases,4,157,165,1
South Carolina,Circulatory diseases,Cerebrovascular diseases,5,300,305,1
South Carolina,Circulatory diseases,Cerebrovascular diseases,6,381,393,1
South Carolina,Circulatory diseases,Cerebrovascular diseases,7,293,303,1
South Carolina,Circulatory diseases,Other diseases of the circulatory system,0,13,15,1
South Carolina,Circulatory diseases,Other diseases of the circulatory system,1,25,30,1
South Carolina,Circulatory diseases,Other diseases of the circulatory system,2,59,69,1
South Carolina,Circulatory diseases,Other diseases of the circulatory system,3,147,168,1
South Carolina,Circulatory diseases,Other diseases of the circulatory system,4,245,280,1
South Carolina,Circulatory diseases,Other diseases of the circulatory system,5,447,498,1
South Carolina,Circulatory diseases,Other diseases of the circulatory system,6,467,513,1
South Carolina,Circulatory diseases,Other diseases of the circulatory system,7,342,391,1
South Carolina,Sepsis,Sepsis,0,11,11,0
South Carolina,Sepsis,Sepsis,1,22,22,0
South Carolina,Sepsis,Sepsis,2,84,84,0
South Carolina,Sepsis,Sepsis,3,181,181,0
South Carolina,Sepsis,Sepsis,4,431,431,0
South Carolina,Sepsis,Sepsis,5,701,701,0
South Carolina,Sepsis,Sepsis,6,585,585,0
South Carolina,Sepsis,Sepsis,7,336,336,0
South Carolina,Malignant neoplasms,Malignant neoplasms,2,13,13,0
South Carolina,Malignant neoplasms,Malignant neoplasms,3,33,44,0
South Carolina,Malignant neoplasms,Malignant neoplasms,4,173,208,0
South Carolina,Malignant neoplasms,Malignant neoplasms,5,304,386,0
South Carolina,Malignant neoplasms,Malignant neoplasms,6,349,426,0
South Carolina,Malignant neoplasms,Malignant neoplasms,7,211,247,0
South Carolina,Diabetes,Diabetes,1,26,27,0
South Carolina,Diabetes,Diabetes,2,87,90,0
South Carolina,Diabetes,Diabetes,3,251,251,0
South Carolina,Diabetes,Diabetes,4,581,582,0
South Carolina,Diabetes,Diabetes,5,1053,1065,0
South Carolina,Diabetes,Diabetes,6,969,977,0
South Carolina,Diabetes,Diabetes,7,502,506,0
South Carolina,Obesity,Obesity,0,11,12,0
South Carolina,Obesity,Obesity,1,48,48,0
South Carolina,Obesity,Obesity,2,120,120,0
South Carolina,Obesity,Obesity,3,249,250,0
South Carolina,Obesity,Obesity,4,379,379,0
South Carolina,Obesity,Obesity,5,426,427,0
South Carolina,Obesity,Obesity,6,215,216,0
South Carolina,Obesity,Obesity,7,64,64,0
South Carolina,Alzheimer disease,Alzheimer disease,0,0,0,0
South Carolina,Alzheimer disease,Alzheimer disease,1,0,0,0
South Carolina,Alzheimer disease,Alzheimer disease,2,0,0,0
South Carolina,Alzheimer disease,Alzheimer disease,3,0,0,0
South Carolina,Alzheimer disease,Alzheimer disease,5,50,51,0
South Carolina,Alzheimer disease,Alzheimer disease,6,211,212,0
South Carolina,Alzheimer disease,Alzheimer disease,7,369,370,0
South Carolina,Vascular and unspecified dementia,Vascular and unspecified dementia,0,0,0,0
South Carolina,Vascular and unspecified dementia,Vascular and unspecified dementia,1,0,0,0
South Carolina,Vascular and unspecified dementia,Vascular and unspecified dementia,4,34,35,0
South Carolina,Vascular and unspecified dementia,Vascular and unspecified dementia,5,204,204,0
South Carolina,Vascular and unspecified dementia,Vascular and unspecified dementia,6,677,679,0
South Carolina,Vascular and unspecified dementia,Vascular and unspecified dementia,7,957,958,0
South Carolina,Renal failure,Renal failure,1,24,25,0
South Carolina,Renal failure,Renal failure,2,77,81,0
South Carolina,Renal failure,Renal failure,3,216,224,0
South Carolina,Renal failure,Renal failure,4,474,509,0
South Carolina,Renal failure,Renal failure,5,900,983,0
South Carolina,Renal failure,Renal failure,6,764,838,0
South Carolina,Renal failure,Renal failure,7,486,534,0
South Carolina,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",1,18,54,0
South Carolina,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",2,29,63,0
South Carolina,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",3,43,111,0
South Carolina,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",4,98,184,0
South Carolina,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",5,122,220,0
South Carolina,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",6,156,304,0
South Carolina,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",7,176,356,0
South Carolina,All other conditions and causes (residual),All other conditions and causes (residual),0,49,108,0
South Carolina,All other conditions and causes (residual),All other conditions and causes (residual),1,96,161,0
South Carolina,All other conditions and causes (residual),All other conditions and causes (residual),2,266,504,0
South Carolina,All other conditions and causes (residual),All other conditions and causes (residual),3,602,1180,0
South Carolina,All other conditions and causes (residual),All other conditions and causes (residual),4,1473,2821,0
South Carolina,All other conditions and causes (residual),All other conditions and causes (residual),5,2579,4753,0
South Carolina,All other conditions and causes (residual),All other conditions and causes (residual),6,2633,4909,0
South Carolina,All other conditions and causes (residual),All other conditions and causes (residual),7,2058,3807,0
South Carolina,COVID-19,COVID-19,0,93,93,0
South Carolina,COVID-19,COVID-19,1,205,205,0
South Carolina,COVID-19,COVID-19,2,574,574,0
South Carolina,COVID-19,COVID-19,3,1366,1366,0
South Carolina,COVID-19,COVID-19,4,3009,3009,0
South Carolina,COVID-19,COVID-19,5,5192,5192,0
South Carolina,COVID-19,COVID-19,6,5640,5640,0
South Carolina,COVID-19,COVID-19,7,4535,4535,0
South Dakota,Respiratory diseases,Influenza and pneumonia,1,18,22,2
South Dakota,Respiratory diseases,Influenza and pneumonia,2,38,40,2
South Dakota,Respiratory diseases,Influenza and pneumonia,3,88,98,2
South Dakota,Respiratory diseases,Influenza and pneumonia,4,208,228,2
South Dakota,Respiratory diseases,Influenza and pneumonia,5,366,393,2
South Dakota,Respiratory diseases,Influenza and pneumonia,6,328,346,2
South Dakota,Respiratory diseases,Influenza and pneumonia,7,348,358,2
South Dakota,Respiratory diseases,Chronic lower respiratory diseases,1,0,0,2
South Dakota,Respiratory diseases,Chronic lower respiratory diseases,3,10,10,2
South Dakota,Respiratory diseases,Chronic lower respiratory diseases,4,40,43,2
South Dakota,Respiratory diseases,Chronic lower respiratory diseases,5,119,130,2
South Dakota,Respiratory diseases,Chronic lower respiratory diseases,6,180,193,2
South Dakota,Respiratory diseases,Chronic lower respiratory diseases,7,153,155,2
South Dakota,Respiratory diseases,Adult respiratory distress syndrome,2,13,13,2
South Dakota,Respiratory diseases,Adult respiratory distress syndrome,3,37,37,2
South Dakota,Respiratory diseases,Adult respiratory distress syndrome,4,77,77,2
South Dakota,Respiratory diseases,Adult respiratory distress syndrome,5,124,124,2
South Dakota,Respiratory diseases,Adult respiratory distress syndrome,6,85,85,2
South Dakota,Respiratory diseases,Adult respiratory distress syndrome,7,45,45,2
South Dakota,Respiratory diseases,Respiratory failure,1,15,15,2
South Dakota,Respiratory diseases,Respiratory failure,2,27,29,2
South Dakota,Respiratory diseases,Respiratory failure,3,77,78,2
South Dakota,Respiratory diseases,Respiratory failure,4,185,189,2
South Dakota,Respiratory diseases,Respiratory failure,5,367,388,2
South Dakota,Respiratory diseases,Respiratory failure,6,358,376,2
South Dakota,Respiratory diseases,Respiratory failure,7,314,325,2
South Dakota,Respiratory diseases,Respiratory arrest,5,17,17,2
South Dakota,Respiratory diseases,Respiratory arrest,6,19,19,2
South Dakota,Respiratory diseases,Respiratory arrest,7,48,48,2
South Dakota,Respiratory diseases,Other diseases of the respiratory system,3,17,21,2
South Dakota,Respiratory diseases,Other diseases of the respiratory system,4,36,40,2
South Dakota,Respiratory diseases,Other diseases of the respiratory system,5,72,84,2
South Dakota,Respiratory diseases,Other diseases of the respiratory system,6,65,76,2
South Dakota,Respiratory diseases,Other diseases of the respiratory system,7,56,57,2
South Dakota,Circulatory diseases,Hypertensive diseases,3,32,32,1
South Dakota,Circulatory diseases,Hypertensive diseases,4,77,77,1
South Dakota,Circulatory diseases,Hypertensive diseases,5,161,162,1
South Dakota,Circulatory diseases,Hypertensive diseases,6,182,185,1
South Dakota,Circulatory diseases,Hypertensive diseases,7,300,310,1
South Dakota,Circulatory diseases,Ischemic heart disease,0,0,0,1
South Dakota,Circulatory diseases,Ischemic heart disease,4,39,45,1
South Dakota,Circulatory diseases,Ischemic heart disease,5,107,114,1
South Dakota,Circulatory diseases,Ischemic heart disease,6,137,147,1
South Dakota,Circulatory diseases,Ischemic heart disease,7,208,227,1
South Dakota,Circulatory diseases,Cardiac arrest,2,14,14,1
South Dakota,Circulatory diseases,Cardiac arrest,3,27,27,1
South Dakota,Circulatory diseases,Cardiac arrest,4,42,42,1
South Dakota,Circulatory diseases,Cardiac arrest,5,72,72,1
South Dakota,Circulatory diseases,Cardiac arrest,6,52,52,1
South Dakota,Circulatory diseases,Cardiac arrest,7,38,38,1
South Dakota,Circulatory diseases,Cardiac arrhythmia,0,0,0,1
South Dakota,Circulatory diseases,Cardiac arrhythmia,3,10,11,1
South Dakota,Circulatory diseases,Cardiac arrhythmia,4,29,31,1
South Dakota,Circulatory diseases,Cardiac arrhythmia,5,73,74,1
South Dakota,Circulatory diseases,Cardiac arrhythmia,6,112,113,1
South Dakota,Circulatory diseases,Cardiac arrhythmia,7,171,175,1
South Dakota,Circulatory diseases,Heart failure,0,0,0,1
South Dakota,Circulatory diseases,Heart failure,1,0,0,1
South Dakota,Circulatory diseases,Heart failure,3,12,12,1
South Dakota,Circulatory diseases,Heart failure,4,25,25,1
South Dakota,Circulatory diseases,Heart failure,5,93,93,1
South Dakota,Circulatory diseases,Heart failure,6,130,130,1
South Dakota,Circulatory diseases,Heart failure,7,201,201,1
South Dakota,Circulatory diseases,Cerebrovascular diseases,0,0,0,1
South Dakota,Circulatory diseases,Cerebrovascular diseases,1,0,0,1
South Dakota,Circulatory diseases,Cerebrovascular diseases,4,21,23,1
South Dakota,Circulatory diseases,Cerebrovascular diseases,5,49,50,1
South Dakota,Circulatory diseases,Cerebrovascular diseases,6,59,62,1
South Dakota,Circulatory diseases,Cerebrovascular diseases,7,92,94,1
South Dakota,Circulatory diseases,Other diseases of the circulatory system,2,11,12,1
South Dakota,Circulatory diseases,Other diseases of the circulatory system,3,22,24,1
South Dakota,Circulatory diseases,Other diseases of the circulatory system,4,56,61,1
South Dakota,Circulatory diseases,Other diseases of the circulatory system,5,94,106,1
South Dakota,Circulatory diseases,Other diseases of the circulatory system,6,103,115,1
South Dakota,Circulatory diseases,Other diseases of the circulatory system,7,122,136,1
South Dakota,Sepsis,Sepsis,2,10,10,0
South Dakota,Sepsis,Sepsis,3,31,31,0
South Dakota,Sepsis,Sepsis,4,52,52,0
South Dakota,Sepsis,Sepsis,5,100,100,0
South Dakota,Sepsis,Sepsis,6,78,78,0
South Dakota,Sepsis,Sepsis,7,53,53,0
South Dakota,Malignant neoplasms,Malignant neoplasms,3,16,21,0
South Dakota,Malignant neoplasms,Malignant neoplasms,4,37,43,0
South Dakota,Malignant neoplasms,Malignant neoplasms,5,68,86,0
South Dakota,Malignant neoplasms,Malignant neoplasms,6,84,94,0
South Dakota,Malignant neoplasms,Malignant neoplasms,7,66,72,0
South Dakota,Diabetes,Diabetes,2,16,16,0
South Dakota,Diabetes,Diabetes,3,41,41,0
South Dakota,Diabetes,Diabetes,4,102,104,0
South Dakota,Diabetes,Diabetes,5,182,183,0
South Dakota,Diabetes,Diabetes,6,179,180,0
South Dakota,Diabetes,Diabetes,7,184,186,0
South Dakota,Obesity,Obesity,2,11,11,0
South Dakota,Obesity,Obesity,3,26,26,0
South Dakota,Obesity,Obesity,4,42,42,0
South Dakota,Obesity,Obesity,5,65,66,0
South Dakota,Obesity,Obesity,6,28,28,0
South Dakota,Alzheimer disease,Alzheimer disease,0,0,0,0
South Dakota,Alzheimer disease,Alzheimer disease,1,0,0,0
South Dakota,Alzheimer disease,Alzheimer disease,2,0,0,0
South Dakota,Alzheimer disease,Alzheimer disease,3,0,0,0
South Dakota,Alzheimer disease,Alzheimer disease,5,14,14,0
South Dakota,Alzheimer disease,Alzheimer disease,6,61,61,0
South Dakota,Alzheimer disease,Alzheimer disease,7,165,165,0
South Dakota,Vascular and unspecified dementia,Vascular and unspecified dementia,0,0,0,0
South Dakota,Vascular and unspecified dementia,Vascular and unspecified dementia,1,0,0,0
South Dakota,Vascular and unspecified dementia,Vascular and unspecified dementia,2,0,0,0
South Dakota,Vascular and unspecified dementia,Vascular and unspecified dementia,3,0,0,0
South Dakota,Vascular and unspecified dementia,Vascular and unspecified dementia,5,24,24,0
South Dakota,Vascular and unspecified dementia,Vascular and unspecified dementia,6,78,79,0
South Dakota,Vascular and unspecified dementia,Vascular and unspecified dementia,7,200,200,0
South Dakota,Renal failure,Renal failure,2,15,16,0
South Dakota,Renal failure,Renal failure,3,28,31,0
South Dakota,Renal failure,Renal failure,4,63,66,0
South Dakota,Renal failure,Renal failure,5,121,125,0
South Dakota,Renal failure,Renal failure,6,137,152,0
South Dakota,Renal failure,Renal failure,7,124,132,0
South Dakota,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",0,0,0,0
South Dakota,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",2,0,0,0
South Dakota,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",4,12,29,0
South Dakota,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",5,16,36,0
South Dakota,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",6,15,30,0
South Dakota,"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",7,41,83,0
